Year,Club Name,League,Profitability,FFP Compliance,Revenue,Wages (%),Investment,Market Size,Points Earned,Variance in Positions,Title Winners
2013,Rennes,Ligue 1,0.04205839622319645,0,367.1634572285954,52.548954972694716,52.11143305002237,1536.3285972360086,72,6.026538887612212,0
2013,Bordeaux,Ligue 1,0.07187771236304419,0,100.95639998953766,66.24382600420346,90.5393343125651,1259.263048720385,98,7.261430126576071,0
2013,Nice,Ligue 1,0.12037243971365508,1,267.0740098533903,79.2956519186323,44.87599508371346,751.9956561940635,63,9.730688899022082,0
2013,Nantes,Ligue 1,0.16369707067885708,0,446.5065924115676,51.97481407364472,10.390323771812328,1511.226464337371,95,3.534042121857536,0
2013,Saint-Etienne,Ligue 1,0.03972024320684904,0,355.68360100923036,63.138485438149885,90.53747624317455,1475.7895872582608,39,6.236195650765724,0
2014,Manchester United,Premier League,0.12557681910628496,0,531.0120537590867,54.34593435858974,69.0705972324603,688.4126031864762,68,7.916655970919031,1
2014,Liverpool,Premier League,0.05361362549009621,0,457.1185519687761,50.738141954031015,29.66863358087154,1469.547956096486,79,9.473934160117347,0
2014,Chelsea,Premier League,0.12303326983021201,1,740.686476066581,65.79941473462445,89.87918705258258,849.7581534724471,34,1.5205305016289812,0
2014,Arsenal,Premier League,0.1929746152245118,1,610.5947713085857,61.5616488933011,63.92347498123477,838.6491056703109,91,7.920725153421856,0
2014,Manchester City,Premier League,0.08414655381414603,1,171.1023532430425,67.58750830295286,21.32326225817053,1383.2149746572418,93,8.32542492840668,0
2014,Tottenham,Premier League,0.07104097530055307,0,837.2121836550409,70.04149445249612,41.55840580390792,1521.6239652815975,86,5.341834996767155,0
2014,Leicester City,Premier League,0.09145320145199193,1,404.19754037156923,65.87608489605164,54.698824265000766,934.0494979235631,47,9.532961199142232,0
2014,Everton,Premier League,0.12250343098229244,1,953.4758699227051,79.0023289956776,81.49007171483257,716.2492396840541,85,6.318459127655232,0
2014,Aston Villa,Premier League,0.04225904929393085,1,247.32120451199444,69.0267318542398,44.555488972575844,1206.223457623659,45,5.555175147989653,0
2014,West Ham,Premier League,0.16063688323375397,0,228.21520179934498,77.48335389050263,14.884182806280714,1174.6422701327826,74,7.136577965064142,0
2014,Real Madrid,La Liga,0.16295531454066317,0,310.9615508619402,77.04853761200793,74.70193604114212,923.9134867724993,64,6.554491868951401,0
2014,Barcelona,La Liga,0.0018168610324161396,0,519.0625348444282,52.295363083245185,28.32609280456038,1464.1952670498913,69,7.253435959471997,0
2014,Atletico Madrid,La Liga,0.17730747564487626,0,688.3166750108799,77.26120197479244,82.65241355102832,1975.5720535053304,87,7.071477464782003,0
2014,Sevilla,La Liga,0.03216118512641153,1,492.3824288717846,54.97735942509797,61.54089323854656,836.3756836551388,51,7.630969847244325,0
2014,Valencia,La Liga,0.1994855354260433,0,602.5394099286693,70.28014661112056,90.52766443844793,653.0479463402116,80,1.8732102520257086,0
2014,Villarreal,La Liga,0.0686746698248659,0,953.5034610905417,56.15338752124339,36.8990647516508,843.2384424546142,49,3.421884492189711,0
2014,Real Betis,La Liga,0.12710115298568805,1,808.7715961209003,67.28493955405105,11.416748740791501,1514.2881741518881,44,7.267047713566984,0
2014,Real Sociedad,La Liga,0.05753822496580339,1,719.6494320787532,75.32570566136054,96.74962215248497,1826.5739196134232,91,3.8694958622221476,0
2014,Athletic Bilbao,La Liga,0.17538763804733917,0,551.036669992265,58.79184418632964,29.293083932144388,1886.279517881817,34,2.9481053336146315,1
2014,Getafe,La Liga,0.13234276877630505,0,346.298038800919,74.60385846371531,60.459392851870504,1405.995820783015,66,7.156999396360987,0
2014,Juventus,Serie A,0.0077197525852918504,0,874.0298874142395,50.66390354431051,92.83630377210264,1546.0358342201275,60,5.032260423727457,0
2014,Inter Milan,Serie A,0.08482497928053122,1,589.0374148341984,53.51527136796565,59.49595424479114,1726.8651211367608,98,8.017208263957105,0
2014,AC Milan,Serie A,0.05859270871512404,0,713.8142996495366,56.77960814940457,55.33642476853044,1181.9600825826792,36,7.622280032491139,0
2014,Napoli,Serie A,0.01981191857448752,1,525.049682302428,55.312542611312345,86.34901964890102,1345.7548090805649,45,9.885128660379152,0
2014,Roma,Serie A,0.16701044126560416,0,258.9676933054934,54.854503354470225,45.96199912240837,760.3367449297436,65,3.53485620766934,0
2014,Lazio,Serie A,0.02041040972560584,0,997.469800206628,74.99338034452852,42.821364440704606,587.3689864541539,44,1.344415049415291,0
2014,Atalanta,Serie A,0.08424962866319843,1,965.5613075199218,51.51402699017018,53.54889202212082,1993.6360101032449,34,2.4143858685005477,0
2014,Fiorentina,Serie A,0.08214383250462104,0,464.89920548552107,74.33111597452775,93.3317172646824,846.2579448746831,86,1.0075095019841278,0
2014,Torino,Serie A,0.13480630526796622,0,148.1566824634437,57.870444066219996,80.48449270839265,1092.5932448996703,83,6.04227117841661,1
2014,Sampdoria,Serie A,0.07733043989685491,1,680.4351962852015,64.14515970352421,63.77941676828821,791.7504818199657,68,5.822689698973356,0
2014,Bayern Munich,Bundesliga,0.05573680900624858,1,718.7539901736503,78.31255947233245,21.48823822062237,1860.777461343284,58,9.673122484243214,0
2014,Borussia Dortmund,Bundesliga,0.09613971371901375,0,831.4221392165205,54.24237852812711,58.098352314384215,858.0857233357781,69,2.9825353958317478,0
2014,RB Leipzig,Bundesliga,0.17057918964141125,0,512.7254671801093,71.86482194530441,81.14442085348122,852.0670007652507,78,9.440736440466523,0
2014,Bayer Leverkusen,Bundesliga,0.13937609768776346,1,277.24999662955065,61.48540422389951,36.672324535257786,696.2864500699609,54,6.16980203964003,0
2014,Wolfsburg,Bundesliga,0.066178067465431,0,915.229448389309,50.75327124476584,93.75206409279296,822.5064569540249,70,2.1200113063806407,0
2014,Eintracht Frankfurt,Bundesliga,0.17373646656132558,0,888.3441972123742,74.6498907526157,91.4205814672385,1106.7113211202454,57,8.427464194134924,0
2014,Borussia Monchengladbach,Bundesliga,0.1201514759043117,0,518.9837266557583,73.46410254080658,14.465277258190952,1964.7464660593114,98,7.91593052460692,0
2014,Schalke 04,Bundesliga,0.06262394815741071,0,383.6346750833236,70.04476108058908,89.02728246304653,704.7488220999741,75,1.8941153018138102,0
2014,Hertha Berlin,Bundesliga,0.07969427867069474,1,889.997655857685,56.99756349669145,94.29182090514523,1152.6927221263481,98,3.0142969368968076,0
2014,Stuttgart,Bundesliga,0.05925959759823545,1,959.1732553319796,56.88266224714876,13.922325487898568,1987.5069594647696,53,3.9614405892119846,0
2014,Paris Saint-Germain,Ligue 1,0.18226258541211618,1,285.54803947782335,63.9277868332237,73.54476117539166,1978.8760962551937,96,1.7297806603588464,0
2014,Lyon,Ligue 1,0.07150193854747844,0,889.1588744952319,54.06556782182987,22.89651885613236,903.7018888232357,36,3.590203157464498,0
2014,Marseille,Ligue 1,0.15095451961622305,0,100.41990257757632,60.52083767856868,73.30041135650416,1797.6506333997334,46,6.8299548519402125,1
2014,Monaco,Ligue 1,0.02720126207202298,1,121.09542961242104,57.74376944067346,47.148625916995194,658.3405085827787,40,4.596132620253803,0
2014,Lille,Ligue 1,0.055046986379816844,1,153.88169276188074,76.61466251845226,52.791392326698656,1906.3615987905348,67,3.4247031809825366,0
2014,Rennes,Ligue 1,0.03559956829743199,1,815.2149866799459,75.2534239902327,55.221514223577486,743.9085493721703,36,4.624637158798145,0
2014,Bordeaux,Ligue 1,0.12203442824199198,1,608.2700838141523,50.57955257940994,99.3477700131056,574.275693399444,33,7.240599469242179,0
2014,Nice,Ligue 1,0.0077940326436789055,1,379.80910543375705,50.07733253928562,33.20113066111027,938.9125968656845,88,6.259458336986349,1
2014,Nantes,Ligue 1,0.11140010405534531,0,265.0082252840091,64.97932217813786,18.111466226821996,1051.8607570861673,56,4.213825725443063,0
2014,Saint-Etienne,Ligue 1,0.1369678050083041,0,779.5418470204198,59.62761117348777,23.40950550860208,1165.5449116114137,76,8.881567199723515,0
2015,Manchester United,Premier League,0.018185567659407643,1,995.0300816965513,57.115696426423824,29.62219677052962,1182.617553340848,57,2.481313344704986,0
2015,Liverpool,Premier League,0.10643234995364666,1,250.99856470980643,77.16686518889531,75.23165004177767,1460.7865056730507,68,4.047439153551444,0
2015,Chelsea,Premier League,0.10166385188158784,1,810.761799175882,63.15157241250263,79.30438616398648,1458.5975877766057,69,8.81263363237792,0
2015,Arsenal,Premier League,0.010197202594037247,1,801.8532674682099,51.68858876918655,10.766665838901966,1873.8126136290607,77,9.302577484044814,0
2015,Manchester City,Premier League,0.07027095067618172,1,484.15296259769593,65.68881068001028,98.79869109900447,1631.6477095378193,55,5.372441457964779,0
2015,Tottenham,Premier League,0.1291689635918097,0,628.527424581681,73.46520333235594,97.29016473485564,1932.8477793013305,68,7.290075615152674,0
2015,Leicester City,Premier League,0.007213058919064874,0,814.4544778969724,71.21429100728616,21.09631685138691,520.1755759882021,51,9.482002550924939,0
2015,Everton,Premier League,0.1130673559398767,0,266.6019702164549,73.6384074919074,67.4629903284004,1423.694221035693,48,2.994933112785347,0
2015,Aston Villa,Premier League,0.044607047153747775,1,535.5577166942358,72.51292329026685,33.92318332625355,1322.0694085871437,92,4.920904216898673,0
2015,West Ham,Premier League,0.13721677617735709,1,655.0727607451673,54.876443557915344,44.91683282691414,764.6955124157716,73,3.3682890349176855,0
2015,Real Madrid,La Liga,0.1373631089922762,1,238.44557205982252,60.85117724807756,99.23420823851643,750.3092562866759,76,9.248557899869121,0
2015,Barcelona,La Liga,0.004402317298954195,1,969.2985109931371,78.22777680056906,65.90612324064064,585.8298812040283,67,1.5497438617598682,0
2015,Atletico Madrid,La Liga,0.049525726798558184,1,730.0118927828137,78.53741041832683,98.0563578930736,1600.5863431305254,85,8.820825347788906,0
2015,Sevilla,La Liga,0.09811840186307486,0,492.62039189364765,75.36052518336149,34.94866079226891,1790.6726951684961,42,2.1960752889641086,0
2015,Valencia,La Liga,0.14925682376967084,0,344.2733153217144,71.9757025312341,16.32589538861761,937.2754109887388,89,5.567003034328732,0
2015,Villarreal,La Liga,0.05779854546190921,1,525.4142719461593,77.47436572866022,98.2909222872061,1420.597726691929,95,8.87607161292808,0
2015,Real Betis,La Liga,0.11090698466621166,0,924.5427184484199,76.36595354761282,50.52463064935536,1217.084755532439,90,4.445322884901762,0
2015,Real Sociedad,La Liga,0.1820367239687819,0,974.7232332750423,76.55657610986734,73.63580473570066,1814.5454801655098,33,4.4930796420911205,0
2015,Athletic Bilbao,La Liga,0.0013818044530473862,0,520.1753736454621,61.91339844132235,56.65555890220794,995.5890711053419,32,6.536511841367916,0
2015,Getafe,La Liga,0.09844382726864519,1,595.461597347637,69.14618752853741,43.43604095169737,1284.160460898835,88,7.472656225124762,0
2015,Juventus,Serie A,0.037165007739501314,0,622.9027160018471,65.55935800190804,56.08367867422415,1003.0620743136003,31,2.3725058470991556,0
2015,Inter Milan,Serie A,0.15157049648150756,1,512.5359331933671,56.58146227231817,81.73833646603167,1948.4104544141346,69,5.19616101068595,0
2015,AC Milan,Serie A,0.03877496646389727,1,517.2120731158899,78.23175533280006,74.03895038215256,1178.5951699908433,98,5.768090355465888,0
2015,Napoli,Serie A,0.1717992198100799,1,552.619731776663,58.65485847113352,50.7595842201357,1666.8314419360222,81,1.3364526276926834,0
2015,Roma,Serie A,0.04096670274969297,1,172.61194611549192,50.73898618368796,55.69956031889972,1084.2895748788865,33,5.058986667404067,0
2015,Lazio,Serie A,0.09479445231011137,1,469.74568793614685,79.82660201175682,57.523518583560715,1022.6625646288101,48,3.864701906153753,0
2015,Atalanta,Serie A,0.010439641527590493,1,778.188986627587,67.24062936330424,84.49548413894428,1776.9442567905162,34,1.3967324777086034,0
2015,Fiorentina,Serie A,0.16753092176607987,1,592.5845090938068,74.22902150475603,57.44763643899489,648.1454936234092,92,1.7089572034915523,0
2015,Torino,Serie A,0.18129891337829757,0,373.7887764369741,60.20153849545638,92.78463222916321,627.1976634939385,90,4.2682716021341225,0
2015,Sampdoria,Serie A,0.11504870809510828,1,300.4192805459723,78.20585088863018,28.39236199489096,629.4614616425897,84,1.817642655364573,1
2015,Bayern Munich,Bundesliga,0.14183329777596004,1,450.58032140280034,70.36118632923278,19.4109307999791,1061.5063764722831,39,9.706905134304737,1
2015,Borussia Dortmund,Bundesliga,0.0807409944801395,0,399.88436990706,79.75818791126022,18.684840697735662,1830.3017486157066,41,5.096162192556832,0
2015,RB Leipzig,Bundesliga,0.037970035814122574,0,980.1788298403264,78.18859647623842,54.41536696976433,1020.1629292541215,55,3.6687064307090385,0
2015,Bayer Leverkusen,Bundesliga,0.05154937561486772,1,206.04552639890335,72.15290399969346,57.52706766345655,733.3406773780052,43,5.105505890779725,0
2015,Wolfsburg,Bundesliga,0.1963618200575483,0,308.3167665530986,68.62270178080387,49.988270527282744,1006.6769516988538,70,8.08958811821863,0
2015,Eintracht Frankfurt,Bundesliga,0.1245002693534149,0,226.13498217699015,78.92691345207734,41.948250862226196,1427.33463174031,62,8.370486116734043,0
2015,Borussia Monchengladbach,Bundesliga,0.15639385630907662,1,406.1443728518879,60.33563723766219,31.197724152306815,1329.503367096789,72,1.0657453189552322,0
2015,Schalke 04,Bundesliga,0.09355453591883943,0,779.016811887102,58.78397967292133,38.59812511844561,1936.7107736735434,30,9.854150041196892,0
2015,Hertha Berlin,Bundesliga,0.06303736672311062,1,227.6161133348606,73.12289491075073,53.54246722137489,1572.1548849879962,71,4.5537563962381995,0
2015,Stuttgart,Bundesliga,0.05185041596213709,0,352.2729951438349,67.93170819832889,65.4874389034801,1609.8447681466537,58,6.331517464294513,0
2015,Paris Saint-Germain,Ligue 1,0.18376628650755672,0,775.7869530996254,74.6961978787136,17.581730598347374,583.6877252732794,39,7.82720411158622,0
2015,Lyon,Ligue 1,0.002559861516538753,1,143.99433036071352,61.81928499379741,47.018395443882724,662.0621544852091,94,8.78248039624858,0
2015,Marseille,Ligue 1,0.1959587166093751,0,681.0169680947213,64.05924879611425,19.81883151776065,1318.6033131797271,45,5.146856189219886,0
2015,Monaco,Ligue 1,0.08897241289452568,0,102.00979586867773,69.34815776352927,39.725467117600516,840.1497328523296,57,4.678469302162327,0
2015,Lille,Ligue 1,0.07978408836202351,1,760.7177658040727,66.75714665630046,12.188319079013166,1098.4838911305826,83,4.387108608826261,0
2015,Rennes,Ligue 1,0.04381699424225172,0,614.1420146723502,79.81686988118824,83.09805105690768,1014.1276215523978,37,8.900812818546264,0
2015,Bordeaux,Ligue 1,0.18625087838786414,1,301.9569889747254,50.81931479504748,55.234449871329176,507.9600412369637,41,3.340393178579749,0
2015,Nice,Ligue 1,0.0018170061977595964,0,823.5345785351439,75.55452011038545,85.40133196420555,1083.6225103214392,78,6.079131584534857,0
2015,Nantes,Ligue 1,0.14519291589677594,0,629.2822739194805,52.94862601992173,75.94495536817661,1942.384068881727,62,2.1473726268907525,0
2015,Saint-Etienne,Ligue 1,0.029400052928470612,1,580.8703846221667,73.28146363147573,12.620074856885788,1876.2976727933715,85,7.651100942600869,0
2016,Manchester United,Premier League,0.011163869516061587,1,206.98115506048018,75.69432883724939,38.62825299670446,1291.322466688516,55,9.02572512430368,0
2016,Liverpool,Premier League,0.17016926235903462,0,383.59693325588466,71.67499207323573,52.8563014319517,1222.4822752725568,45,8.647360645663582,1
2016,Chelsea,Premier League,0.011266325989845782,1,583.2878619486087,51.7575200147139,82.23606834637036,500.5106715885984,55,1.1633940567419407,0
2016,Arsenal,Premier League,0.03470943721730724,1,345.3476031493105,68.065049878628,51.919414050400725,1322.4657788015966,71,8.554607003830833,0
2016,Manchester City,Premier League,0.15364347736997397,0,343.361911085023,67.61888199766915,40.9117814026496,633.1385721000054,91,9.689879387501819,0
2016,Tottenham,Premier League,0.17170220537541767,1,192.8982501981538,72.7782488275937,33.989475267703,1029.2177695953906,75,7.979831546783611,0
2016,Leicester City,Premier League,0.13063693791433847,1,941.25561855141,77.93329319803247,69.52573419753026,1592.7546344572897,45,1.978594782525222,0
2016,Everton,Premier League,0.06892205724659055,0,871.7990734136365,63.54533042245819,87.89896964673413,749.3059149565461,68,2.619163564637523,0
2016,Aston Villa,Premier League,0.19027944810225955,0,708.6112455262784,75.51358369254636,88.2629952886746,1836.6783049302273,68,9.319215725938582,0
2016,West Ham,Premier League,0.1464858019435841,0,592.9650054632434,53.34742487223878,76.09907048886085,1811.8703642476835,36,6.088969269498279,0
2016,Real Madrid,La Liga,0.15400628705079716,1,308.7611047734647,66.58714835325631,53.34935351992803,1710.2803450162814,70,4.931221136030581,0
2016,Barcelona,La Liga,0.18197143783621483,0,127.11281184856703,70.68060376328054,43.81657873564458,1553.649988552832,69,9.527266708706533,0
2016,Atletico Madrid,La Liga,0.18748973600198715,1,444.10062137647833,51.485741169049454,52.0833219801832,1933.6197273896382,74,8.920093353837235,0
2016,Sevilla,La Liga,0.09082602181647069,1,604.7239509524759,74.13736698326431,58.54926750003664,1849.0117086890266,71,8.611866288243869,0
2016,Valencia,La Liga,0.05835247143021734,1,917.2576288479828,77.96216665669455,60.09012055469905,1066.0437804083808,37,7.3678792624684775,0
2016,Villarreal,La Liga,0.15313918578531738,0,720.9079676511165,75.62533332398824,75.93034650950848,1452.8312131519574,67,4.112574427721885,0
2016,Real Betis,La Liga,0.14897045883852308,1,627.6545308431324,67.71152745799338,13.67861496209784,910.7281171902366,64,3.264892105054909,0
2016,Real Sociedad,La Liga,0.04067872000799014,0,156.83500651091265,72.36611946147369,59.03235754593469,891.1633142700074,89,3.9022150048224096,0
2016,Athletic Bilbao,La Liga,0.1612224614351261,1,464.1984057369171,50.329011517142646,97.60653935752734,1190.4458706127366,47,9.068862559135942,0
2016,Getafe,La Liga,0.052751600119494646,1,585.8865762611124,73.94909241382067,62.64399768269228,1394.269010248639,73,8.59751923197173,0
2016,Juventus,Serie A,0.15525168597764233,0,981.3446394308381,65.12628176843427,93.95246423193787,532.5207854648669,81,3.6359665515331008,0
2016,Inter Milan,Serie A,0.1957272182040494,1,787.696242311606,66.13022570754094,27.29185995772217,1937.1638312374425,37,4.088425667145273,0
2016,AC Milan,Serie A,0.07962998028997136,0,676.7835420968023,56.70261071781302,22.05217809431217,1563.9423847268415,66,5.511692645797385,1
2016,Napoli,Serie A,0.1376793698241593,1,553.8295956551126,66.99388098087564,11.82788224116823,1714.6814815961964,56,6.8608215017857805,0
2016,Roma,Serie A,0.1551228155969298,0,551.5775988304633,72.37242810932527,45.32084152930699,865.721012328887,76,8.285598397014013,0
2016,Lazio,Serie A,0.021761255823681602,0,674.608656335052,62.684807195519625,53.199798466069765,1979.9040035772762,86,6.561265589459192,0
2016,Atalanta,Serie A,0.10546590290897372,1,770.407164573831,79.25014128436086,58.92219729306421,1329.3941784536787,49,1.1646313077176447,0
2016,Fiorentina,Serie A,0.04906560349848939,1,544.3617051353834,60.353046722015954,24.211346579526392,1679.8712305333936,55,5.336547807455387,1
2016,Torino,Serie A,0.07429298176660558,1,915.3123555605204,73.117611041664,22.80554421282357,926.3248956152971,98,4.460163410394715,0
2016,Sampdoria,Serie A,0.025724682104370778,1,105.47761869822416,73.05676764368464,82.09029813790372,542.9516844379502,97,4.310323090022315,0
2016,Bayern Munich,Bundesliga,0.03272166498100502,1,407.47438075363965,72.39478713194192,30.83800712481483,1664.8144889648772,51,2.701880080314558,0
2016,Borussia Dortmund,Bundesliga,0.08350942566970317,1,221.81626961381107,79.58920809146149,54.42205281611502,655.0698563423623,59,8.869210111277944,0
2016,RB Leipzig,Bundesliga,0.12227962157457212,1,162.75833584578436,63.16662143900261,73.32815890660602,934.0918384232076,49,5.701228034516149,0
2016,Bayer Leverkusen,Bundesliga,0.1971891822939549,0,766.9388918310956,72.63955630955954,65.30820972068227,1898.0371396969397,39,2.881848564345312,0
2016,Wolfsburg,Bundesliga,0.017333185202692114,1,559.1007221418954,79.87775893253189,26.00345271319111,533.4173633444624,78,4.681456450598333,0
2016,Eintracht Frankfurt,Bundesliga,0.09628846964977927,1,565.6594558487277,57.65448475683877,24.68289898663049,1783.4891615254444,54,6.853117900294677,0
2016,Borussia Monchengladbach,Bundesliga,0.025239442719778096,0,544.1347660059672,52.585133470785856,22.573843075772817,1603.3050955050799,95,8.668227623082432,0
2016,Schalke 04,Bundesliga,0.15322881287775,0,838.7198762520835,71.32706235823906,41.52179137969796,513.3866935719903,84,9.63199514279707,0
2016,Hertha Berlin,Bundesliga,0.15782190015384745,0,278.3514472409663,79.03673528464131,41.763739732959365,1395.1806976747243,83,4.57938860732949,0
2016,Stuttgart,Bundesliga,0.07780692142641901,0,112.48552475494796,61.76305509288309,39.82087041180715,1056.126334409214,90,4.697840093396707,0
2016,Paris Saint-Germain,Ligue 1,0.04598915071129642,1,552.2062731276969,60.164174097631516,67.6591461114031,701.2151782970332,67,4.745229324592053,0
2016,Lyon,Ligue 1,0.16814373238216856,0,162.08336662540768,65.02032376442976,45.45938695234707,1357.1141480613078,87,1.3615581595989181,0
2016,Marseille,Ligue 1,0.1992992662955617,0,734.3435768752943,66.34761121550805,60.188935137404485,1968.002494545494,95,9.815125170598865,0
2016,Monaco,Ligue 1,0.14373921109553464,1,639.1729478523732,69.45723367311145,35.719228324995164,1432.7170911854878,38,1.2507071315754918,0
2016,Lille,Ligue 1,0.07580799918491608,1,249.1628244742886,68.78669728493509,46.03613196932779,1296.6765577071114,63,7.264277184101103,0
2016,Rennes,Ligue 1,0.1986784769700799,0,115.85301567984926,73.52901330533386,97.10251929606902,510.17968906672263,48,2.8150504259935087,0
2016,Bordeaux,Ligue 1,0.014566336846125627,1,362.451366079515,63.983165596260285,68.00238165752407,913.1241494987753,40,6.999000447308008,0
2016,Nice,Ligue 1,0.08747444241870053,1,447.68385647251995,59.215992457076766,62.761305695063555,725.930811818057,52,6.556045459693645,0
2016,Nantes,Ligue 1,0.09956201308394282,1,620.4050607906673,50.96928972298897,12.481107479863986,696.6308792070519,33,7.630350671756104,0
2016,Saint-Etienne,Ligue 1,0.09506781056884797,1,486.6047535750207,68.65005747663895,78.36655294910327,1299.7572339054773,55,1.7756660605380978,0
2017,Manchester United,Premier League,0.14176020927082567,0,356.539941232576,65.70018665612689,11.45610351578545,821.5824418711119,64,7.912115795303486,0
2017,Liverpool,Premier League,0.06993016146519797,0,429.89486955460796,57.73535319075764,75.98060544868704,1742.4031045577958,49,9.96145902486658,0
2017,Chelsea,Premier League,0.09346839681666196,1,222.9239128804083,52.364604769342016,54.5665867256959,1497.8684640930487,37,6.8075952151556285,0
2017,Arsenal,Premier League,0.027550264616691834,1,332.2601825546409,66.02900436014953,96.2670540506863,765.9950600248683,54,8.810183105364521,0
2017,Manchester City,Premier League,0.1469299364273835,0,906.5086030716999,65.5814156391427,64.38549616279866,871.6563359153556,92,8.250227779390954,0
2017,Tottenham,Premier League,0.1996941050596433,1,347.83842266816566,76.59900209898487,46.63717788732867,1931.8230401676676,77,3.985311453599185,0
2017,Leicester City,Premier League,0.1255492326310023,0,399.5401885840249,56.134059087020844,53.48520142029113,1215.283283691935,79,2.7537095513567436,0
2017,Everton,Premier League,0.11427655638385326,1,974.8848998991555,64.37930493103087,19.83550184206188,1620.064237801664,59,2.285517454244303,0
2017,Aston Villa,Premier League,0.19743211761476367,0,415.97684153517304,50.586235696264104,29.36705736861135,1476.804245832482,57,8.017251127062028,0
2017,West Ham,Premier League,0.05411374282874091,1,330.2747091038459,59.53831318357997,37.899128156962576,899.2029536142925,68,8.515855986940544,0
2017,Real Madrid,La Liga,0.07443264346287755,1,995.9566813297948,73.20044487752614,77.4490839109719,1009.1484271102627,75,7.1544292293909075,0
2017,Barcelona,La Liga,0.00674352465213628,0,419.62913436013486,78.91929634915056,52.48884441925465,737.3285328790487,79,8.938967466192999,0
2017,Atletico Madrid,La Liga,0.19868787838927254,0,406.76960957381306,55.25088695323849,46.98990065670319,1170.7011468250078,81,6.0341004699590854,0
2017,Sevilla,La Liga,0.1591453435749559,0,426.9660156683908,52.93665972878691,52.116550229570414,1100.3145740799469,82,1.9841483823628994,0
2017,Valencia,La Liga,0.18313493544321785,0,471.942962873898,53.66169483565468,30.57389067554811,1532.8150281033718,62,5.88143031685562,0
2017,Villarreal,La Liga,0.009239089109101406,0,153.79096440784986,60.31975008768626,62.729463674890475,1348.0418036372203,94,1.7019435699566214,0
2017,Real Betis,La Liga,0.030691779016345212,0,343.79194684710455,60.608909083790934,57.00695442762185,1579.6008627313977,64,6.082918338797805,0
2017,Real Sociedad,La Liga,0.17967759252543783,0,282.04477295554784,74.96514994095077,87.90554088234417,1592.721623023689,65,5.824538139801766,1
2017,Athletic Bilbao,La Liga,0.13143048927492393,1,920.815303910428,62.0178742506139,42.34790382284359,796.4728530872895,78,5.2720318033920535,0
2017,Getafe,La Liga,0.16547131080064736,1,915.5885624959428,69.30051341801313,91.42507888537078,1804.8680652749194,98,4.498110638640444,0
2017,Juventus,Serie A,0.05583334425502278,1,266.3825857404973,63.739702937007415,24.8759605204555,1088.5844383642439,57,7.4524540297389,0
2017,Inter Milan,Serie A,0.05202154962086014,1,221.8874047570671,77.94419433108214,27.005905834900013,683.9052823976998,34,4.324253599866318,0
2017,AC Milan,Serie A,0.08096969683347442,1,633.8772131515932,60.35395227797444,90.77537768638325,1862.4384915108208,59,9.397265081587992,0
2017,Napoli,Serie A,0.18435743052941586,0,510.341406419406,69.17896558875094,36.942307938832876,1086.776329967837,63,7.383137631135309,1
2017,Roma,Serie A,0.005731332015025559,0,650.8072327237169,65.10050919870204,51.946218032313936,1338.7015005690637,40,9.409636337905866,0
2017,Lazio,Serie A,0.06179317347367219,1,133.50921096856092,74.02516013788228,63.37005692817247,1823.6346342838888,94,5.244587142124713,0
2017,Atalanta,Serie A,0.014848612430455944,0,943.6229798522252,64.45420951799414,93.40190450852965,1682.0024046856004,81,9.44501017863303,0
2017,Fiorentina,Serie A,0.1739867258904951,1,523.1580730790885,70.87960719377482,33.75067467184317,1504.1778242900566,68,4.653330694379351,0
2017,Torino,Serie A,0.17220782196373285,0,493.3013874581466,55.211237521100344,61.07277127877459,595.3349382382806,59,9.664915918875554,0
2017,Sampdoria,Serie A,0.09073998045341605,1,483.08095093450777,57.310628097067244,75.07987942389312,1353.6816961519287,48,2.176813150448477,1
2017,Bayern Munich,Bundesliga,0.161460841777447,0,269.7069521319755,54.8293191597021,32.236562326652134,593.4812463377115,88,3.2704600960503707,0
2017,Borussia Dortmund,Bundesliga,0.17829123698350435,0,888.2997172377881,67.94574433303478,74.45624323445841,1511.7277100847941,80,2.8163650561139235,1
2017,RB Leipzig,Bundesliga,0.011941344525283082,0,240.86665826388088,79.16264560072412,94.2794635779403,1471.1767886393254,63,8.0839796024216,0
2017,Bayer Leverkusen,Bundesliga,0.08979706335926477,0,163.92429290523188,72.66305949512123,50.726332452019385,598.7360851361914,60,3.697633367048125,1
2017,Wolfsburg,Bundesliga,0.12240005372713024,0,874.0467425160341,62.67135193769375,22.03455357853792,1760.3106745658001,61,1.8698249100403033,0
2017,Eintracht Frankfurt,Bundesliga,0.08982871773797968,1,946.8253611938577,64.2493263381323,13.17465362281689,1155.6159162739418,84,6.9818543448840416,0
2017,Borussia Monchengladbach,Bundesliga,0.01886888111563352,0,608.2934413176497,73.5276787349225,46.17214762760587,952.9906273401571,55,6.49843133553321,0
2017,Schalke 04,Bundesliga,0.1750337864632953,1,278.2257315027164,77.5155267473863,61.05363867528223,1613.272661610932,77,1.3595399823555374,0
2017,Hertha Berlin,Bundesliga,0.1305524192624896,1,969.5680889111983,72.80998364249082,19.70830080470072,1319.1367578015902,41,5.563465340459745,0
2017,Stuttgart,Bundesliga,0.16621192866850418,0,360.2202342050085,50.13935395092388,65.7392129078748,570.3962728542604,66,7.888221113006557,0
